User ID,Video ID,Content Type,Video Length,Total Video views,Total Watchtime,Mid role ads,Charges of Midrole Ads per 1000 views,Revenue Generated by the video,User's Share,Our Share,,
USR85453,VIDID-12-2025-67364,Entertainment,0:15:00,7994674,1998668:30:00,2, ? 350.00 ," ? 5,596,271.80 "," ? 4,197,203.85 "," ? 1,399,067.95 ",,
USR24304,VIDID-12-2025-70485,Life Style,0:22:00,5522370,2024869:00:00,3, ? 250.00 ," ? 4,141,777.50 "," ? 3,106,333.13 "," ? 1,035,444.38 ",,
USR90580,VIDID-12-2025-28253,Gaming,1:00:00,8267154,8267154:00:00,8, ? 100.00 ," ? 6,613,723.20 "," ? 4,960,292.40 "," ? 1,653,430.80 ",,
USR74326,VIDID-12-2025-98371,Educational,0:35:00,3523668,2055473:00:00,4, ? 200.00 ," ? 2,818,934.40 "," ? 2,114,200.80 "," ? 704,733.60 ",,
USR22827,VIDID-12-2025-2439,Educational,0:35:00,3830214,2234291:30:00,4, ? 200.00 ," ? 3,064,171.20 "," ? 2,298,128.40 "," ? 766,042.80 ",,
USR31973,VIDID-12-2025-51849,ASMR,0:20:00,3448499,1149499:40:00,3, ? 150.00 ," ? 1,551,824.55 "," ? 1,163,868.41 "," ? 387,956.14 ",,
USR77020,VIDID-12-2025-46745,Entertainment,0:15:00,2347827,586956:45:00,2, ? 350.00 ," ? 1,643,478.90 "," ? 1,232,609.18 "," ? 410,869.73 ",,
USR21148,VIDID-12-2025-22534,Life Style,0:22:00,9179813,3365931:26:00,3, ? 250.00 ," ? 6,884,859.75 "," ? 5,163,644.81 "," ? 1,721,214.94 ",,
USR69253,VIDID-12-2025-47,Political,0:20:00,3725390,1241796:40:00,3, ? 50.00 ," ? 558,808.50 "," ? 419,106.38 "," ? 139,702.13 ",,
USR34765,VIDID-12-2025-3972,Political,0:20:00,7690134,2563378:00:00,3, ? 50.00 ," ? 1,153,520.10 "," ? 865,140.08 "," ? 288,380.03 ",,
USR61976,VIDID-12-2025-90451,Life Style,0:22:00,9990145,3663053:10:00,3, ? 250.00 ," ? 7,492,608.75 "," ? 5,619,456.56 "," ? 1,873,152.19 ",,
USR37892,VIDID-12-2025-36707,Technology,0:12:00,3123263,624652:36:00,2, ? 500.00 ," ? 3,123,263.00 "," ? 2,342,447.25 "," ? 780,815.75 ",,
USR92513,VIDID-12-2025-61348,Educational,0:35:00,5449232,3178718:40:00,4, ? 200.00 ," ? 4,359,385.60 "," ? 3,269,539.20 "," ? 1,089,846.40 ",,
USR75571,VIDID-12-2025-26057,ASMR,0:20:00,9539757,3179919:00:00,3, ? 150.00 ," ? 4,292,890.65 "," ? 3,219,667.99 "," ? 1,073,222.66 ",,
USR6528,VIDID-12-2025-42009,Political,0:20:00,6037147,2012382:20:00,3, ? 50.00 ," ? 905,572.05 "," ? 679,179.04 "," ? 226,393.01 ",,
USR25516,VIDID-12-2025-95808,Cooking,0:10:00,1413082,235513:40:00,1, ? 300.00 ," ? 423,924.60 "," ? 317,943.45 "," ? 105,981.15 ",,
USR22096,VIDID-12-2025-26198,News,0:25:00,3760922,1567050:50:00,3, ? 400.00 ," ? 4,513,106.40 "," ? 3,384,829.80 "," ? 1,128,276.60 ",,
USR62976,VIDID-12-2025-51745,Gaming,1:00:00,4324144,4324144:00:00,8, ? 100.00 ," ? 3,459,315.20 "," ? 2,594,486.40 "," ? 864,828.80 ",,
USR65144,VIDID-12-2025-13940,Educational,0:35:00,4414026,2574848:30:00,4, ? 200.00 ," ? 3,531,220.80 "," ? 2,648,415.60 "," ? 882,805.20 ",,
USR81232,VIDID-12-2025-72216,Life Style,0:22:00,6435552,2359702:24:00,3, ? 250.00 ," ? 4,826,664.00 "," ? 3,619,998.00 "," ? 1,206,666.00 ",,
USR83421,VIDID-12-2025-85559,Cooking,0:10:00,539062,89843:40:00,1, ? 300.00 ," ? 161,718.60 "," ? 121,288.95 "," ? 40,429.65 ",,
USR53071,VIDID-12-2025-4100,Educational,0:35:00,426632,248868:40:00,4, ? 200.00 ," ? 341,305.60 "," ? 255,979.20 "," ? 85,326.40 ",,
USR74546,VIDID-12-2025-9024,Educational,0:35:00,4126001,2406833:55:00,4, ? 200.00 ," ? 3,300,800.80 "," ? 2,475,600.60 "," ? 825,200.20 ",,
USR32326,VIDID-12-2025-2260,Life Style,0:22:00,2838779,1040885:38:00,3, ? 250.00 ," ? 2,129,084.25 "," ? 1,596,813.19 "," ? 532,271.06 ",,
USR18941,VIDID-12-2025-6096,News,0:25:00,1089640,454016:40:00,3, ? 400.00 ," ? 1,307,568.00 "," ? 980,676.00 "," ? 326,892.00 ",,
USR79287,VIDID-12-2025-29156,Life Style,0:22:00,9633421,3532254:22:00,3, ? 250.00 ," ? 7,225,065.75 "," ? 5,418,799.31 "," ? 1,806,266.44 ",,
USR53836,VIDID-12-2025-65428,Life Style,0:22:00,3709317,1360082:54:00,3, ? 250.00 ," ? 2,781,987.75 "," ? 2,086,490.81 "," ? 695,496.94 ",,
USR30040,VIDID-12-2025-48915,ASMR,0:20:00,8428489,2809496:20:00,3, ? 150.00 ," ? 3,792,820.05 "," ? 2,844,615.04 "," ? 948,205.01 ",,
USR84185,VIDID-12-2025-57135,Political,0:20:00,9481943,3160647:40:00,3, ? 50.00 ," ? 1,422,291.45 "," ? 1,066,718.59 "," ? 355,572.86 ",,
USR22979,VIDID-12-2025-42797,Life Style,0:22:00,1946753,713809:26:00,3, ? 250.00 ," ? 1,460,064.75 "," ? 1,095,048.56 "," ? 365,016.19 ",,
USR68163,VIDID-12-2025-88440,Gaming,1:00:00,1610350,1610350:00:00,8, ? 100.00 ," ? 1,288,280.00 "," ? 966,210.00 "," ? 322,070.00 ",,
USR51601,VIDID-12-2025-69323,Gaming,1:00:00,158880,158880:00:00,8, ? 100.00 ," ? 127,104.00 "," ? 95,328.00 "," ? 31,776.00 ",,
USR38085,VIDID-12-2025-26644,Life Style,0:22:00,5933427,2175589:54:00,3, ? 250.00 ," ? 4,450,070.25 "," ? 3,337,552.69 "," ? 1,112,517.56 ",,
USR62257,VIDID-12-2025-98,Technology,0:12:00,3320892,664178:24:00,2, ? 500.00 ," ? 3,320,892.00 "," ? 2,490,669.00 "," ? 830,223.00 ",,
USR67570,VIDID-12-2025-84426,Political,0:20:00,6695078,2231692:40:00,3, ? 50.00 ," ? 1,004,261.70 "," ? 753,196.28 "," ? 251,065.43 ",,
USR13935,VIDID-12-2025-74570,ASMR,0:20:00,4944451,1648150:20:00,3, ? 150.00 ," ? 2,225,002.95 "," ? 1,668,752.21 "," ? 556,250.74 ",,
USR72471,VIDID-12-2025-72931,News,0:25:00,1408827,587011:15:00,3, ? 400.00 ," ? 1,690,592.40 "," ? 1,267,944.30 "," ? 422,648.10 ",,
USR57107,VIDID-12-2025-62001,Entertainment,0:15:00,7700632,1925158:00:00,2, ? 350.00 ," ? 5,390,442.40 "," ? 4,042,831.80 "," ? 1,347,610.60 ",,
USR56360,VIDID-12-2025-39200,Cooking,0:10:00,9172826,1528804:20:00,1, ? 300.00 ," ? 2,751,847.80 "," ? 2,063,885.85 "," ? 687,961.95 ",,
USR37597,VIDID-12-2025-17944,Gaming,1:00:00,8684929,8684929:00:00,8, ? 100.00 ," ? 6,947,943.20 "," ? 5,210,957.40 "," ? 1,736,985.80 ",,
USR8145,VIDID-12-2025-88228,Entertainment,0:15:00,8104307,2026076:45:00,2, ? 350.00 ," ? 5,673,014.90 "," ? 4,254,761.18 "," ? 1,418,253.73 ",,
USR2633,VIDID-12-2025-11158,Gaming,1:00:00,9303976,9303976:00:00,8, ? 100.00 ," ? 7,443,180.80 "," ? 5,582,385.60 "," ? 1,860,795.20 ",,
USR79285,VIDID-12-2025-98365,Gaming,1:00:00,9090386,9090386:00:00,8, ? 100.00 ," ? 7,272,308.80 "," ? 5,454,231.60 "," ? 1,818,077.20 ",,
USR31553,VIDID-12-2025-91377,Political,0:20:00,3310896,1103632:00:00,3, ? 50.00 ," ? 496,634.40 "," ? 372,475.80 "," ? 124,158.60 ",,
USR19121,VIDID-12-2025-21248,Educational,0:35:00,7701416,4492492:40:00,4, ? 200.00 ," ? 6,161,132.80 "," ? 4,620,849.60 "," ? 1,540,283.20 ",,
USR34312,VIDID-12-2025-89159,Technology,0:12:00,4593042,918608:24:00,2, ? 500.00 ," ? 4,593,042.00 "," ? 3,444,781.50 "," ? 1,148,260.50 ",,
USR54187,VIDID-12-2025-4966,Gaming,1:00:00,3028332,3028332:00:00,8, ? 100.00 ," ? 2,422,665.60 "," ? 1,816,999.20 "," ? 605,666.40 ",,
USR68496,VIDID-12-2025-74253,Entertainment,0:15:00,2440568,610142:00:00,2, ? 350.00 ," ? 1,708,397.60 "," ? 1,281,298.20 "," ? 427,099.40 ",,
USR66838,VIDID-12-2025-81320,Gaming,1:00:00,8653303,8653303:00:00,8, ? 100.00 ," ? 6,922,642.40 "," ? 5,191,981.80 "," ? 1,730,660.60 ",,
USR92253,VIDID-12-2025-96634,Gaming,1:00:00,8057426,8057426:00:00,8, ? 100.00 ," ? 6,445,940.80 "," ? 4,834,455.60 "," ? 1,611,485.20 ",,
USR87356,VIDID-12-2025-94540,Educational,0:35:00,7581710,4422664:10:00,4, ? 200.00 ," ? 6,065,368.00 "," ? 4,549,026.00 "," ? 1,516,342.00 ",,
USR37757,VIDID-12-2025-56886,ASMR,0:20:00,631288,210429:20:00,3, ? 150.00 ," ? 284,079.60 "," ? 213,059.70 "," ? 71,019.90 ",,
USR43557,VIDID-12-2025-47569,Entertainment,0:15:00,3391846,847961:30:00,2, ? 350.00 ," ? 2,374,292.20 "," ? 1,780,719.15 "," ? 593,573.05 ",,
USR28083,VIDID-12-2025-66805,Political,0:20:00,6782166,2260722:00:00,3, ? 50.00 ," ? 1,017,324.90 "," ? 762,993.68 "," ? 254,331.23 ",,
USR3445,VIDID-12-2025-7252,Political,0:20:00,5461247,1820415:40:00,3, ? 50.00 ," ? 819,187.05 "," ? 614,390.29 "," ? 204,796.76 ",,
USR31298,VIDID-12-2025-79302,Political,0:20:00,6081431,2027143:40:00,3, ? 50.00 ," ? 912,214.65 "," ? 684,160.99 "," ? 228,053.66 ",,
USR9625,VIDID-12-2025-85066,Cooking,0:10:00,6726660,1121110:00:00,1, ? 300.00 ," ? 2,017,998.00 "," ? 1,513,498.50 "," ? 504,499.50 ",,
USR23797,VIDID-12-2025-12875,Gaming,1:00:00,9443511,9443511:00:00,8, ? 100.00 ," ? 7,554,808.80 "," ? 5,666,106.60 "," ? 1,888,702.20 ",,
USR93779,VIDID-12-2025-68719,Life Style,0:22:00,4567646,1674803:32:00,3, ? 250.00 ," ? 3,425,734.50 "," ? 2,569,300.88 "," ? 856,433.63 ",,
USR70388,VIDID-12-2025-62250,Political,0:20:00,9385900,3128633:20:00,3, ? 50.00 ," ? 1,407,885.00 "," ? 1,055,913.75 "," ? 351,971.25 ",,
USR93912,VIDID-12-2025-3201,Educational,0:35:00,4984764,2907779:00:00,4, ? 200.00 ," ? 3,987,811.20 "," ? 2,990,858.40 "," ? 996,952.80 ",,
USR87108,VIDID-12-2025-69533,Educational,0:35:00,5298962,3091061:10:00,4, ? 200.00 ," ? 4,239,169.60 "," ? 3,179,377.20 "," ? 1,059,792.40 ",,
USR45835,VIDID-12-2025-89372,News,0:25:00,8172214,3405089:10:00,3, ? 400.00 ," ? 9,806,656.80 "," ? 7,354,992.60 "," ? 2,451,664.20 ",,
USR98454,VIDID-12-2025-83083,Educational,0:35:00,379231,221218:05:00,4, ? 200.00 ," ? 303,384.80 "," ? 227,538.60 "," ? 75,846.20 ",,
USR41266,VIDID-12-2025-28082,Gaming,1:00:00,825084,825084:00:00,8, ? 100.00 ," ? 660,067.20 "," ? 495,050.40 "," ? 165,016.80 ",,
USR28506,VIDID-12-2025-13173,Political,0:20:00,9971988,3323996:00:00,3, ? 50.00 ," ? 1,495,798.20 "," ? 1,121,848.65 "," ? 373,949.55 ",,
USR97449,VIDID-12-2025-73435,Entertainment,0:15:00,4544746,1136186:30:00,2, ? 350.00 ," ? 3,181,322.20 "," ? 2,385,991.65 "," ? 795,330.55 ",,
USR37234,VIDID-12-2025-34528,Life Style,0:22:00,2172330,796521:00:00,3, ? 250.00 ," ? 1,629,247.50 "," ? 1,221,935.63 "," ? 407,311.88 ",,
USR69076,VIDID-12-2025-56791,Political,0:20:00,8757126,2919042:00:00,3, ? 50.00 ," ? 1,313,568.90 "," ? 985,176.68 "," ? 328,392.23 ",,
USR53282,VIDID-12-2025-56811,Educational,0:35:00,1010032,589185:20:00,4, ? 200.00 ," ? 808,025.60 "," ? 606,019.20 "," ? 202,006.40 ",,
USR92252,VIDID-12-2025-76578,Educational,0:35:00,3516018,2051010:30:00,4, ? 200.00 ," ? 2,812,814.40 "," ? 2,109,610.80 "," ? 703,203.60 ",,
USR78397,VIDID-12-2025-38831,ASMR,0:20:00,393547,131182:20:00,3, ? 150.00 ," ? 177,096.15 "," ? 132,822.11 "," ? 44,274.04 ",,
USR13126,VIDID-12-2025-31250,Gaming,1:00:00,6678027,6678027:00:00,8, ? 100.00 ," ? 5,342,421.60 "," ? 4,006,816.20 "," ? 1,335,605.40 ",,
USR65086,VIDID-12-2025-23320,Educational,0:35:00,7422229,4329633:35:00,4, ? 200.00 ," ? 5,937,783.20 "," ? 4,453,337.40 "," ? 1,484,445.80 ",,
USR64661,VIDID-12-2025-24039,Political,0:20:00,2175578,725192:40:00,3, ? 50.00 ," ? 326,336.70 "," ? 244,752.53 "," ? 81,584.18 ",,
USR43902,VIDID-12-2025-72925,Political,0:20:00,2025421,675140:20:00,3, ? 50.00 ," ? 303,813.15 "," ? 227,859.86 "," ? 75,953.29 ",,
USR54964,VIDID-12-2025-85273,News,0:25:00,262024,109176:40:00,3, ? 400.00 ," ? 314,428.80 "," ? 235,821.60 "," ? 78,607.20 ",,
USR44778,VIDID-12-2025-18032,ASMR,0:20:00,3596748,1198916:00:00,3, ? 150.00 ," ? 1,618,536.60 "," ? 1,213,902.45 "," ? 404,634.15 ",,
USR72057,VIDID-12-2025-14934,Educational,0:35:00,3918538,2285813:50:00,4, ? 200.00 ," ? 3,134,830.40 "," ? 2,351,122.80 "," ? 783,707.60 ",,
USR57477,VIDID-12-2025-9157,Technology,0:12:00,7883772,1576754:24:00,2, ? 500.00 ," ? 7,883,772.00 "," ? 5,912,829.00 "," ? 1,970,943.00 ",,
USR46154,VIDID-12-2025-3401,News,0:25:00,9804677,4085282:05:00,3, ? 400.00 ," ? 11,765,612.40 "," ? 8,824,209.30 "," ? 2,941,403.10 ",,
USR59636,VIDID-12-2025-56496,Entertainment,0:15:00,7163033,1790758:15:00,2, ? 350.00 ," ? 5,014,123.10 "," ? 3,760,592.33 "," ? 1,253,530.78 ",,
USR23142,VIDID-12-2025-45851,Educational,0:35:00,7742266,4516321:50:00,4, ? 200.00 ," ? 6,193,812.80 "," ? 4,645,359.60 "," ? 1,548,453.20 ",,
USR70920,VIDID-12-2025-35858,Entertainment,0:15:00,3116899,779224:45:00,2, ? 350.00 ," ? 2,181,829.30 "," ? 1,636,371.98 "," ? 545,457.33 ",,
USR32248,VIDID-12-2025-28041,Cooking,0:10:00,814794,135799:00:00,1, ? 300.00 ," ? 244,438.20 "," ? 183,328.65 "," ? 61,109.55 ",,
USR41949,VIDID-12-2025-42778,Cooking,0:10:00,1382386,230397:40:00,1, ? 300.00 ," ? 414,715.80 "," ? 311,036.85 "," ? 103,678.95 ",,
USR47913,VIDID-12-2025-20293,Political,0:20:00,2447310,815770:00:00,3, ? 50.00 ," ? 367,096.50 "," ? 275,322.38 "," ? 91,774.13 ",,
USR25012,VIDID-12-2025-8606,Gaming,1:00:00,778804,778804:00:00,8, ? 100.00 ," ? 623,043.20 "," ? 467,282.40 "," ? 155,760.80 ",,
USR1045,VIDID-12-2025-49402,News,0:25:00,5858164,2440901:40:00,3, ? 400.00 ," ? 7,029,796.80 "," ? 5,272,347.60 "," ? 1,757,449.20 ",,
USR46319,VIDID-12-2025-98765,Educational,0:35:00,333130,194325:50:00,4, ? 200.00 ," ? 266,504.00 "," ? 199,878.00 "," ? 66,626.00 ",,
USR51895,VIDID-12-2025-2165,Educational,0:35:00,2073348,1209453:00:00,4, ? 200.00 ," ? 1,658,678.40 "," ? 1,244,008.80 "," ? 414,669.60 ",,
USR64914,VIDID-12-2025-31267,Educational,0:35:00,2496341,1456198:55:00,4, ? 200.00 ," ? 1,997,072.80 "," ? 1,497,804.60 "," ? 499,268.20 ",,
USR56304,VIDID-12-2025-4742,Political,0:20:00,2802406,934135:20:00,3, ? 50.00 ," ? 420,360.90 "," ? 315,270.68 "," ? 105,090.23 ",,
USR81409,VIDID-12-2025-58831,Gaming,1:00:00,9247757,9247757:00:00,8, ? 100.00 ," ? 7,398,205.60 "," ? 5,548,654.20 "," ? 1,849,551.40 ",,
USR73099,VIDID-12-2025-7020,Technology,0:12:00,7125777,1425155:24:00,2, ? 500.00 ," ? 7,125,777.00 "," ? 5,344,332.75 "," ? 1,781,444.25 ",,
USR81590,VIDID-12-2025-44649,Life Style,0:22:00,6829684,2504217:28:00,3, ? 250.00 ," ? 5,122,263.00 "," ? 3,841,697.25 "," ? 1,280,565.75 ",,
USR70685,VIDID-12-2025-80417,News,0:25:00,7387037,3077932:05:00,3, ? 400.00 ," ? 8,864,444.40 "," ? 6,648,333.30 "," ? 2,216,111.10 ",,
USR42743,VIDID-12-2025-97691,Cooking,0:10:00,9184270,1530711:40:00,1, ? 300.00 ," ? 2,755,281.00 "," ? 2,066,460.75 "," ? 688,820.25 ",,
USR84322,VIDID-12-2025-30785,News,0:25:00,8092641,3371933:45:00,3, ? 400.00 ," ? 9,711,169.20 "," ? 7,283,376.90 "," ? 2,427,792.30 ",,
USR51435,VIDID-12-2025-91967,News,0:25:00,9143666,3809860:50:00,3, ? 400.00 ," ? 10,972,399.20 "," ? 8,229,299.40 "," ? 2,743,099.80 ",,
USR28621,VIDID-12-2025-74505,ASMR,0:20:00,6451663,2150554:20:00,3, ? 150.00 ," ? 2,903,248.35 "," ? 2,177,436.26 "," ? 725,812.09 ",,
USR33985,VIDID-12-2025-46910,News,0:25:00,3614075,1505864:35:00,3, ? 400.00 ," ? 4,336,890.00 "," ? 3,252,667.50 "," ? 1,084,222.50 ",,
USR63023,VIDID-12-2025-67163,Entertainment,0:15:00,5752353,1438088:15:00,2, ? 350.00 ," ? 4,026,647.10 "," ? 3,019,985.33 "," ? 1,006,661.78 ",,
USR55263,VIDID-12-2025-40312,Life Style,0:22:00,952186,349134:52:00,3, ? 250.00 ," ? 714,139.50 "," ? 535,604.63 "," ? 178,534.88 ",,
USR31592,VIDID-12-2025-84108,Life Style,0:22:00,7182831,2633704:42:00,3, ? 250.00 ," ? 5,387,123.25 "," ? 4,040,342.44 "," ? 1,346,780.81 ",,
USR20790,VIDID-12-2025-27301,Cooking,0:10:00,5906255,984375:50:00,1, ? 300.00 ," ? 1,771,876.50 "," ? 1,328,907.38 "," ? 442,969.13 ",,
USR89419,VIDID-12-2025-44220,Life Style,0:22:00,5997287,2199005:14:00,3, ? 250.00 ," ? 4,497,965.25 "," ? 3,373,473.94 "," ? 1,124,491.31 ",,
USR78775,VIDID-12-2025-49993,Entertainment,0:15:00,2578877,644719:15:00,2, ? 350.00 ," ? 1,805,213.90 "," ? 1,353,910.43 "," ? 451,303.48 ",,
USR49014,VIDID-12-2025-69703,Entertainment,0:15:00,6417502,1604375:30:00,2, ? 350.00 ," ? 4,492,251.40 "," ? 3,369,188.55 "," ? 1,123,062.85 ",,
USR65130,VIDID-12-2025-97494,Entertainment,0:15:00,558079,139519:45:00,2, ? 350.00 ," ? 390,655.30 "," ? 292,991.48 "," ? 97,663.83 ",,
USR77510,VIDID-12-2025-16819,Educational,0:35:00,1881523,1097555:05:00,4, ? 200.00 ," ? 1,505,218.40 "," ? 1,128,913.80 "," ? 376,304.60 ",,
USR84126,VIDID-12-2025-55111,Technology,0:12:00,2886542,577308:24:00,2, ? 500.00 ," ? 2,886,542.00 "," ? 2,164,906.50 "," ? 721,635.50 ",,
USR93234,VIDID-12-2025-77252,Political,0:20:00,4256281,1418760:20:00,3, ? 50.00 ," ? 638,442.15 "," ? 478,831.61 "," ? 159,610.54 ",,
USR28784,VIDID-12-2025-29337,News,0:25:00,8490831,3537846:15:00,3, ? 400.00 ," ? 10,188,997.20 "," ? 7,641,747.90 "," ? 2,547,249.30 ",,
USR81645,VIDID-12-2025-60106,Entertainment,0:15:00,8086775,2021693:45:00,2, ? 350.00 ," ? 5,660,742.50 "," ? 4,245,556.88 "," ? 1,415,185.63 ",,
USR5832,VIDID-12-2025-22818,Educational,0:35:00,3374899,1968691:05:00,4, ? 200.00 ," ? 2,699,919.20 "," ? 2,024,939.40 "," ? 674,979.80 ",,
USR77408,VIDID-12-2025-50203,Educational,0:35:00,3038336,1772362:40:00,4, ? 200.00 ," ? 2,430,668.80 "," ? 1,823,001.60 "," ? 607,667.20 ",,
USR72021,VIDID-12-2025-74749,ASMR,0:20:00,624425,208141:40:00,3, ? 150.00 ," ? 280,991.25 "," ? 210,743.44 "," ? 70,247.81 ",,
USR29864,VIDID-12-2025-67575,ASMR,0:20:00,2156235,718745:00:00,3, ? 150.00 ," ? 970,305.75 "," ? 727,729.31 "," ? 242,576.44 ",,
USR82449,VIDID-12-2025-41039,Entertainment,0:15:00,1457170,364292:30:00,2, ? 350.00 ," ? 1,020,019.00 "," ? 765,014.25 "," ? 255,004.75 ",,
USR99833,VIDID-12-2025-67183,News,0:25:00,7083335,2951389:35:00,3, ? 400.00 ," ? 8,500,002.00 "," ? 6,375,001.50 "," ? 2,125,000.50 ",,
USR68510,VIDID-12-2025-1410,Technology,0:12:00,2556206,511241:12:00,2, ? 500.00 ," ? 2,556,206.00 "," ? 1,917,154.50 "," ? 639,051.50 ",,
USR69810,VIDID-12-2025-42982,ASMR,0:20:00,9230517,3076839:00:00,3, ? 150.00 ," ? 4,153,732.65 "," ? 3,115,299.49 "," ? 1,038,433.16 ",,
USR2752,VIDID-12-2025-11539,Cooking,0:10:00,8237205,1372867:30:00,1, ? 300.00 ," ? 2,471,161.50 "," ? 1,853,371.13 "," ? 617,790.38 ",,
USR29135,VIDID-12-2025-95984,Technology,0:12:00,3954572,790914:24:00,2, ? 500.00 ," ? 3,954,572.00 "," ? 2,965,929.00 "," ? 988,643.00 ",,
USR86012,VIDID-12-2025-13647,Cooking,0:10:00,3589786,598297:40:00,1, ? 300.00 ," ? 1,076,935.80 "," ? 807,701.85 "," ? 269,233.95 ",,
USR90148,VIDID-12-2025-96537,Life Style,0:22:00,2215261,812262:22:00,3, ? 250.00 ," ? 1,661,445.75 "," ? 1,246,084.31 "," ? 415,361.44 ",,
USR83678,VIDID-12-2025-58353,Political,0:20:00,3470355,1156785:00:00,3, ? 50.00 ," ? 520,553.25 "," ? 390,414.94 "," ? 130,138.31 ",,
USR67696,VIDID-12-2025-99356,ASMR,0:20:00,6608296,2202765:20:00,3, ? 150.00 ," ? 2,973,733.20 "," ? 2,230,299.90 "," ? 743,433.30 ",,
USR68371,VIDID-12-2025-56623,News,0:25:00,6402742,2667809:10:00,3, ? 400.00 ," ? 7,683,290.40 "," ? 5,762,467.80 "," ? 1,920,822.60 ",,
USR28162,VIDID-12-2025-89482,Political,0:20:00,9389563,3129854:20:00,3, ? 50.00 ," ? 1,408,434.45 "," ? 1,056,325.84 "," ? 352,108.61 ",,
USR78839,VIDID-12-2025-90773,Educational,0:35:00,1425155,831340:25:00,4, ? 200.00 ," ? 1,140,124.00 "," ? 855,093.00 "," ? 285,031.00 ",,
USR71935,VIDID-12-2025-4306,News,0:25:00,1834047,764186:15:00,3, ? 400.00 ," ? 2,200,856.40 "," ? 1,650,642.30 "," ? 550,214.10 ",,
USR27411,VIDID-12-2025-30640,Gaming,1:00:00,1204349,1204349:00:00,8, ? 100.00 ," ? 963,479.20 "," ? 722,609.40 "," ? 240,869.80 ",,
USR87890,VIDID-12-2025-69776,News,0:25:00,8104828,3377011:40:00,3, ? 400.00 ," ? 9,725,793.60 "," ? 7,294,345.20 "," ? 2,431,448.40 ",,
USR3050,VIDID-12-2025-47545,Life Style,0:22:00,1167099,427936:18:00,3, ? 250.00 ," ? 875,324.25 "," ? 656,493.19 "," ? 218,831.06 ",,
USR58217,VIDID-12-2025-23525,Entertainment,0:15:00,7884504,1971126:00:00,2, ? 350.00 ," ? 5,519,152.80 "," ? 4,139,364.60 "," ? 1,379,788.20 ",,
USR74340,VIDID-12-2025-93899,News,0:25:00,8150558,3396065:50:00,3, ? 400.00 ," ? 9,780,669.60 "," ? 7,335,502.20 "," ? 2,445,167.40 ",,
USR14819,VIDID-12-2025-69644,Political,0:20:00,9237142,3079047:20:00,3, ? 50.00 ," ? 1,385,571.30 "," ? 1,039,178.48 "," ? 346,392.83 ",,
USR9727,VIDID-12-2025-8349,Educational,0:35:00,7799591,4549761:25:00,4, ? 200.00 ," ? 6,239,672.80 "," ? 4,679,754.60 "," ? 1,559,918.20 ",,
USR9925,VIDID-12-2025-76471,Life Style,0:22:00,3757591,1377783:22:00,3, ? 250.00 ," ? 2,818,193.25 "," ? 2,113,644.94 "," ? 704,548.31 ",,
USR76504,VIDID-12-2025-47515,ASMR,0:20:00,8446065,2815355:00:00,3, ? 150.00 ," ? 3,800,729.25 "," ? 2,850,546.94 "," ? 950,182.31 ",,
USR36747,VIDID-12-2025-11681,Technology,0:12:00,6659664,1331932:48:00,2, ? 500.00 ," ? 6,659,664.00 "," ? 4,994,748.00 "," ? 1,664,916.00 ",,
USR99108,VIDID-12-2025-89754,Cooking,0:10:00,9313145,1552190:50:00,1, ? 300.00 ," ? 2,793,943.50 "," ? 2,095,457.63 "," ? 698,485.88 ",,
USR80315,VIDID-12-2025-93133,Cooking,0:10:00,1485664,247610:40:00,1, ? 300.00 ," ? 445,699.20 "," ? 334,274.40 "," ? 111,424.80 ",,
USR67020,VIDID-12-2025-20277,ASMR,0:20:00,7267005,2422335:00:00,3, ? 150.00 ," ? 3,270,152.25 "," ? 2,452,614.19 "," ? 817,538.06 ",,
USR87012,VIDID-12-2025-42293,Life Style,0:22:00,6115573,2242376:46:00,3, ? 250.00 ," ? 4,586,679.75 "," ? 3,440,009.81 "," ? 1,146,669.94 ",,
USR64575,VIDID-12-2025-64676,Educational,0:35:00,9435434,5504003:10:00,4, ? 200.00 ," ? 7,548,347.20 "," ? 5,661,260.40 "," ? 1,887,086.80 ",,
USR60928,VIDID-12-2025-62692,Political,0:20:00,3686208,1228736:00:00,3, ? 50.00 ," ? 552,931.20 "," ? 414,698.40 "," ? 138,232.80 ",,
USR97385,VIDID-12-2025-11554,News,0:25:00,3533292,1472205:00:00,3, ? 400.00 ," ? 4,239,950.40 "," ? 3,179,962.80 "," ? 1,059,987.60 ",,
USR37714,VIDID-12-2025-84039,News,0:25:00,2779898,1158290:50:00,3, ? 400.00 ," ? 3,335,877.60 "," ? 2,501,908.20 "," ? 833,969.40 ",,
USR64093,VIDID-12-2025-27119,Entertainment,0:15:00,9288988,2322247:00:00,2, ? 350.00 ," ? 6,502,291.60 "," ? 4,876,718.70 "," ? 1,625,572.90 ",,
USR90739,VIDID-12-2025-11396,News,0:25:00,3014979,1256241:15:00,3, ? 400.00 ," ? 3,617,974.80 "," ? 2,713,481.10 "," ? 904,493.70 ",,
USR37296,VIDID-12-2025-17031,Entertainment,0:15:00,9788620,2447155:00:00,2, ? 350.00 ," ? 6,852,034.00 "," ? 5,139,025.50 "," ? 1,713,008.50 ",,
USR68072,VIDID-12-2025-37252,ASMR,0:20:00,1630766,543588:40:00,3, ? 150.00 ," ? 733,844.70 "," ? 550,383.53 "," ? 183,461.18 ",,
